id,observed_on,url,captive_cultivated,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
28667867,2019-04-05,https://www.inaturalist.org/observations/28667867,false,29.2318978874,-81.0095930781,65,,,,65,,,false,,,Cannonball Jelly,Stomolophus meleagris,Cannonball Jelly,Animalia,126393
28676456,2019-07-12,https://www.inaturalist.org/observations/28676456,false,24.7143333333,-81.0928028333,10,,,,10,,,false,,,Mangrove Upsidedown Jelly,Cassiopea,Upsidedown Jellies,Animalia,128144
28685739,2019-07-12,https://www.inaturalist.org/observations/28685739,false,16.3596172333,-86.432800293,,,,,,,,false,gps,gps,Upsidedown Jelly,Cassiopea andromeda,Mangrove Upsidedown Jelly,Animalia,326834
28733177,2019-07-12,https://www.inaturalist.org/observations/28733177,false,29.6828029387,-85.2224789198,99,,,,99,,,false,,,Bay Nettle,Chrysaora chesapeakei,Bay Nettle,Animalia,742930
28733281,2019-07-12,https://www.inaturalist.org/observations/28733281,false,29.6829067613,-85.2227922331,53,,,,53,,,false,,,Cannonball Jelly,Stomolophus meleagris,Cannonball Jelly,Animalia,126393
28750057,2019-07-12,https://www.inaturalist.org/observations/28750057,false,27.3076725006,-82.5651016235,,,,,,,,false,gps,gps,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
28768297,2017-02-23,https://www.inaturalist.org/observations/28768297,false,24.9153442703,-80.6404795105,31,,,,31,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
28768299,2017-02-23,https://www.inaturalist.org/observations/28768299,false,24.9155095229,-80.6402480849,61,,,,61,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
28872290,2019-07-15,https://www.inaturalist.org/observations/28872290,false,24.8587167543,-80.7298559044,5,,,,5,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
29028866,2015-03-01,https://www.inaturalist.org/observations/29028866,false,25.1167185951,-80.4236082761,25,,,,25,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
29083348,2015-04-22,https://www.inaturalist.org/observations/29083348,false,24.2614420141,-76.5130442517,8,,,,8,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
29113035,2009-11-29,https://www.inaturalist.org/observations/29113035,false,24.5466276335,-81.8041913542,2175,,,,2175,,,false,,,Southern Moon Jelly,Aurelia marginalis,Southern Moon Jelly,Animalia,986245
29114163,2009-11-28,https://www.inaturalist.org/observations/29114163,false,25.0865151,-80.4472802,14658,,,,14658,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
29455255,2014-11-02,https://www.inaturalist.org/observations/29455255,false,25.0094684803,-80.375763218,615,,,,615,,,false,,,Southern Moon Jelly,Aurelia marginalis,Southern Moon Jelly,Animalia,986245
29744851,2019-07-28,https://www.inaturalist.org/observations/29744851,false,25.7237068554,-80.1468133354,122,,,,122,,,false,,,Upsidedown Jelly,Cassiopea andromeda,Mangrove Upsidedown Jelly,Animalia,326834
29987308,2012-07-30,https://www.inaturalist.org/observations/29987308,false,24.8305867502,-76.3287573518,4,,,,4,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
30093359,2019-07-29,https://www.inaturalist.org/observations/30093359,false,16.089924,-86.911456,100,,,,100,,,false,,,Cassiopea,Cassiopea,Upsidedown Jellies,Animalia,128144
30097909,2019-04-10,https://www.inaturalist.org/observations/30097909,false,29.4714133333,-81.122375,6,,,,6,,,false,,,Cannonball Jelly,Stomolophus meleagris,Cannonball Jelly,Animalia,126393
30136148,2019-02-17,https://www.inaturalist.org/observations/30136148,false,26.4903323353,-82.1770915385,5,,,,29845,obscured,,true,,,Discomedusans,Discomedusae,Discomedusans,Animalia,551480
30136658,2019-07-27,https://www.inaturalist.org/observations/30136658,false,16.0909603069,-86.911144779,15,,,,15,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
30177539,2019-08-04,https://www.inaturalist.org/observations/30177539,false,29.1462784356,-80.9644726987,7874,,,,7874,,,false,,,Cannonball Jelly,Stomolophus meleagris,Cannonball Jelly,Animalia,126393
30217946,2019-06-23,https://www.inaturalist.org/observations/30217946,false,27.5182533333,-82.7166583333,16,,,,16,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
30218318,2019-08-04,https://www.inaturalist.org/observations/30218318,false,15.7690098945,-87.4531310304,1672,,,,1672,,,false,,,Daktyliophoran Jellies,Dactyliophorae,Dactyliophoran Jellies,Animalia,764918
30391291,2019-08-06,https://www.inaturalist.org/observations/30391291,false,24.659744,-81.2743985,202,,,,202,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
30515959,2019-08-09,https://www.inaturalist.org/observations/30515959,false,24.9765981222,-80.5536751202,114,,,,114,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
30588578,2019-08-10,https://www.inaturalist.org/observations/30588578,false,20.5812201455,-87.1139823273,66,,,,66,,,false,gps,gps,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
30618966,2019-08-11,https://www.inaturalist.org/observations/30618966,false,27.4700993544,-80.296443028,96,,,,96,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
30647223,2019-08-02,https://www.inaturalist.org/observations/30647223,false,26.8507193119,-82.3033020466,31,,,,31,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
30657906,2019-07-29,https://www.inaturalist.org/observations/30657906,false,27.3224495025,-82.551827766,4208,,,,4208,,,false,gps,gps,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
30711536,2019-08-07,https://www.inaturalist.org/observations/30711536,false,16.2987651825,-86.5949172974,,,,,,,,false,gps,gps,Cassiopea,Cassiopea,Upsidedown Jellies,Animalia,128144
30738549,2015-01-03,https://www.inaturalist.org/observations/30738549,false,16.0884870269,-86.9105749928,4,,,,4,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
30768175,2019-07-29,https://www.inaturalist.org/observations/30768175,false,16.090068747,-86.9119515553,8,,,,8,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
30768186,2015-01-06,https://www.inaturalist.org/observations/30768186,false,16.0888249931,-86.9105896393,122,,,,122,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
30834190,2019-06-23,https://www.inaturalist.org/observations/30834190,false,24.5604716667,-81.7861333333,10,,,,10,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
30918263,2019-08-14,https://www.inaturalist.org/observations/30918263,false,24.5596416667,-81.7846216667,4,,,,4,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
30995185,2019-08-13,https://www.inaturalist.org/observations/30995185,false,26.9421116667,-80.0729528333,65,,,,65,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
31176830,2011-07-01,https://www.inaturalist.org/observations/31176830,false,21.5112365,-71.51898,7482,,,,7482,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
31317196,2014-09-19,https://www.inaturalist.org/observations/31317196,false,26.7836640204,-80.0318851307,897,,,,897,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
31358668,2019-08-17,https://www.inaturalist.org/observations/31358668,false,29.0772925099,-80.9230339541,11,,,,11,,,false,,,True Jellies,Scyphozoa,True Jellies,Animalia,48332
31376885,2016-08-04,https://www.inaturalist.org/observations/31376885,false,25.1264367027,-80.4029736298,498,,,,498,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
31376896,2016-08-04,https://www.inaturalist.org/observations/31376896,false,25.1264367027,-80.4029736298,498,,,,498,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
31376898,2016-08-04,https://www.inaturalist.org/observations/31376898,false,25.1264367027,-80.4029736298,498,,,,498,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
31376901,2016-08-04,https://www.inaturalist.org/observations/31376901,false,25.1264367027,-80.4029736298,498,,,,498,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
31480843,2016-08-04,https://www.inaturalist.org/observations/31480843,false,25.124469202,-80.4011408418,212,,,,212,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
31480863,2016-08-04,https://www.inaturalist.org/observations/31480863,false,25.124469202,-80.4011408418,212,,,,212,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
31480929,2016-08-04,https://www.inaturalist.org/observations/31480929,false,25.124469202,-80.4011408418,212,,,,212,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
31642090,2015-12-10,https://www.inaturalist.org/observations/31642090,false,17.7568833365,-88.020449804,1744,,,,1744,,,false,,,Aurelia,Aurelia,Moon Jellies,Animalia,48329
31729390,2019-08-29,https://www.inaturalist.org/observations/31729390,false,21.9328258202,-72.053261833,9,,,,9,,,false,,,Upsidedown Jelly,Cassiopea andromeda,Mangrove Upsidedown Jelly,Animalia,326834
31883304,2019-08-31,https://www.inaturalist.org/observations/31883304,false,29.6806865915,-85.2255457745,6,,,,6,,,false,,,Bay Nettle,Chrysaora chesapeakei,Bay Nettle,Animalia,742930
31896581,2018-09-10,https://www.inaturalist.org/observations/31896581,false,16.8025471721,-88.0811876446,1262,,,,1262,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
31938221,2007-12-17,https://www.inaturalist.org/observations/31938221,false,25.9611981672,-81.7520527634,1072,,,,1072,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
31938226,2007-12-27,https://www.inaturalist.org/observations/31938226,false,25.9611981672,-81.7520527634,1072,,,,1072,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
31986906,2015-09-05,https://www.inaturalist.org/observations/31986906,false,27.8540315287,-80.4397097085,1762,,,,1762,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
32105244,2019-09-04,https://www.inaturalist.org/observations/32105244,false,29.6798472713,-85.2270748765,12,,,,12,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
32411704,2015-03-24,https://www.inaturalist.org/observations/32411704,false,29.2110716667,-80.9991383333,,,,,,,,false,,,Cannonball Jelly,Stomolophus meleagris,Cannonball Jelly,Animalia,126393
32480506,2019-09-05,https://www.inaturalist.org/observations/32480506,false,24.4431592569,-82.6542643559,270033,,,,270033,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
32656026,2019-09-13,https://www.inaturalist.org/observations/32656026,false,25.7317041653,-80.1621055138,5,,,,5,,,false,,,Southern Moon Jelly,Aurelia marginalis,Southern Moon Jelly,Animalia,986245
32968206,2019-07-31,https://www.inaturalist.org/observations/32968206,false,19.90095,-71.6309583333,,,,,,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
32968213,2019-07-31,https://www.inaturalist.org/observations/32968213,false,19.90095,-71.6309583333,,,,,,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
32968217,2019-07-31,https://www.inaturalist.org/observations/32968217,false,19.90095,-71.6309583333,,,,,,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
32968220,2019-07-31,https://www.inaturalist.org/observations/32968220,false,19.90095,-71.6309583333,,,,,,,,false,,,Southern Moon Jelly,Aurelia marginalis,Southern Moon Jelly,Animalia,986245
32968235,2019-07-31,https://www.inaturalist.org/observations/32968235,false,19.90095,-71.6309583333,,,,,,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
32968238,2019-07-31,https://www.inaturalist.org/observations/32968238,false,19.90095,-71.6309583333,,,,,,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
33686583,2019-10-01,https://www.inaturalist.org/observations/33686583,false,28.072776555,-82.8252662864,,,,,,,,false,,,Bay Nettle,Chrysaora chesapeakei,Bay Nettle,Animalia,742930
34004900,2019-10-07,https://www.inaturalist.org/observations/34004900,false,26.17821333,-80.09633617,30,,,,30,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
34014617,2019-10-04,https://www.inaturalist.org/observations/34014617,false,25.595095,-80.1158361667,5,,,,5,,,false,,,Aurelia marginalis,Aurelia marginalis,Southern Moon Jelly,Animalia,986245
34166358,2019-10-10,https://www.inaturalist.org/observations/34166358,false,29.1384916667,-83.0408695,5,,,,5,,,false,,,Sea Nettles,Chrysaora,Sea Nettles,Animalia,48483
34272273,2019-10-09,https://www.inaturalist.org/observations/34272273,false,24.6271139029,-82.8728927667,,,,,,,,false,,,Southern Moon Jelly,Aurelia marginalis,Southern Moon Jelly,Animalia,986245
34279964,2019-10-12,https://www.inaturalist.org/observations/34279964,false,28.1003278333,-82.8347633333,5,,,,5,,,false,,,Atlantic Sea Nettle,Chrysaora quinquecirrha,Atlantic Sea Nettle,Animalia,48478
34281141,2019-10-09,https://www.inaturalist.org/observations/34281141,false,24.629308886,-82.8744881584,41,,,,41,,,false,,,Aurelia marginalis,Aurelia marginalis,Southern Moon Jelly,Animalia,986245
34296918,2019-10-10,https://www.inaturalist.org/observations/34296918,false,24.6273479809,-82.8736635709,44,,,,44,,,false,,,Aurelia marginalis,Aurelia marginalis,Southern Moon Jelly,Animalia,986245
34310241,2010-04-02,https://www.inaturalist.org/observations/34310241,false,22.5364340937,-78.3661265159,31,,,,31,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
34353112,2019-10-14,https://www.inaturalist.org/observations/34353112,false,25.1221805066,-80.4181779363,10,,,,10,,,false,,,Upsidedown Jellies,Cassiopeidae,Upsidedown Jellies,Animalia,128143
34436135,2019-09-28,https://www.inaturalist.org/observations/34436135,false,18.2670562041,-87.8254152544,232,,,,232,,,false,,,,Cassiopea,Upsidedown Jellies,Animalia,128144
34463555,2019-06-25,https://www.inaturalist.org/observations/34463555,false,24.6670025333,-81.4078176767,9,,,,9,,,false,gps,gps,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
34513053,2018-12-24,https://www.inaturalist.org/observations/34513053,false,25.0842972492,-77.2983741227,3175,,,,3175,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
34547535,2019-10-06,https://www.inaturalist.org/observations/34547535,false,15.7819888558,-87.4713372236,4,,,,4,,,false,,,Lychnorhiza,Lychnorhiza,,Animalia,706406
34628952,2019-10-20,https://www.inaturalist.org/observations/34628952,false,26.4316783333,-82.0495695,,,,,,,,false,,,Southern Moon Jelly,Aurelia marginalis,Southern Moon Jelly,Animalia,986245
34732159,2019-10-17,https://www.inaturalist.org/observations/34732159,false,27.44656667,-82.69175833,5,,,,5,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
34745104,2017-10-17,https://www.inaturalist.org/observations/34745104,false,21.281459312,-86.7416061731,977,,,,977,,,false,,,Drymonema larsoni,Drymonema larsoni,Pink Meanie,Animalia,569393
34745277,2017-10-17,https://www.inaturalist.org/observations/34745277,false,21.2803005321,-86.7337527807,488,,,,488,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
34746826,2017-10-19,https://www.inaturalist.org/observations/34746826,false,21.2508331754,-86.7691040039,1953,,,,1953,,,false,,,Drymonema larsoni,Drymonema larsoni,Pink Meanie,Animalia,569393
34762079,2019-09-29,https://www.inaturalist.org/observations/34762079,false,19.3228866667,-87.4634333333,,,,,,,,false,,,Medusas invertidas,Cassiopea,Upsidedown Jellies,Animalia,128144
34763603,2014-04-11,https://www.inaturalist.org/observations/34763603,false,16.7420183888,-87.811422527,243,,,,243,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
34768185,2019-10-03,https://www.inaturalist.org/observations/34768185,false,18.7157248248,-87.7077543023,146,,,,146,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
34768189,2019-10-03,https://www.inaturalist.org/observations/34768189,false,18.7157248248,-87.7077543023,146,,,,146,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
34771634,2019-08-19,https://www.inaturalist.org/observations/34771634,false,16.1516001348,-86.9410118037,18402,,,,18402,,,false,,,Medusa boca de bandera,Aurelia,Moon Jellies,Animalia,48329
34900852,2018-04-22,https://www.inaturalist.org/observations/34900852,false,16.080117248,-86.9259718681,31,,,,31,,,false,,,Cassiopea,Cassiopea,Upsidedown Jellies,Animalia,128144
34934725,2019-03-29,https://www.inaturalist.org/observations/34934725,false,28.9957351685,-80.8691101074,,,,,,,,false,gps,gps,Cannonball Jellies,Stomolophus,Cannonball Jellies,Animalia,126395
35027940,2019-10-02,https://www.inaturalist.org/observations/35027940,false,26.8747783333,-80.0506888333,,,,,,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
35032550,2019-10-28,https://www.inaturalist.org/observations/35032550,false,26.4375392441,-82.079500733,10,,,,10,,,false,,,Southern Moon Jelly,Aurelia marginalis,Southern Moon Jelly,Animalia,986245
35068045,2019-10-29,https://www.inaturalist.org/observations/35068045,false,24.8463824975,-80.7442638558,16,,,,16,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
35154373,2019-10-28,https://www.inaturalist.org/observations/35154373,false,16.7168449722,-87.8490533333,,,,,,,,false,,,Cassiopea,Cassiopea,Upsidedown Jellies,Animalia,128144
35379157,2017-10-17,https://www.inaturalist.org/observations/35379157,false,21.2881635367,-86.7344731947,977,,,,977,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
35379182,2019-11-06,https://www.inaturalist.org/observations/35379182,false,24.7668811207,-80.9461753779,377,,,,377,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
35379265,2015-07-23,https://www.inaturalist.org/observations/35379265,false,21.5619908888,-86.8112731492,977,,,,977,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
35391131,2019-05-08,https://www.inaturalist.org/observations/35391131,false,18.2072514671,-87.8580928221,132,,,,132,,,false,gps,gps,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
35503341,2017-10-17,https://www.inaturalist.org/observations/35503341,false,21.2909749045,-86.7272186279,488,,,,488,,,false,,,Pink Meanie,Drymonema larsoni,Pink Meanie,Animalia,569393
